Number of available threads 160
Test name is Addition
Thread 	 Time 	 Iteration made 
21 	 60.33 	 49407477
22 	 60.32 	 49053744
23 	 60.31 	 49031456
24 	 60.33 	 49001249
25 	 60.31 	 49432645
26 	 60.32 	 49481104
27 	 60.31 	 49404165
28 	 60.29 	 49149352
29 	 60.29 	 49484232
30 	 60.29 	 49162579
31 	 60.3 	 49246883
32 	 60.3 	 49203714
33 	 60.28 	 49254387
34 	 60.28 	 49094731
35 	 60.27 	 49409523
36 	 60.26 	 49270206
37 	 60.25 	 49297859
38 	 60.25 	 49427314
39 	 60.24 	 48959300
40 	 60.23 	 49147857
41 	 60.22 	 49360026
42 	 60.21 	 49176868
43 	 60.21 	 49362704
44 	 60.2 	 49092359
45 	 60.19 	 49130852
46 	 60.18 	 49314549
47 	 60.17 	 49615295
48 	 60.17 	 49194041
49 	 60.16 	 49244398
50 	 60.15 	 49055409
51 	 60.15 	 49193357
52 	 60.14 	 49339456
53 	 60.13 	 49041086
54 	 60.13 	 49223182
55 	 60.12 	 49121744
56 	 60.11 	 48981871
57 	 60.11 	 49351560
58 	 60.11 	 49018948
59 	 60.1 	 49039273
60 	 60.1 	 49345653
61 	 60.09 	 48973880
62 	 60.09 	 49347214
63 	 60.09 	 49218594
64 	 60.08 	 49003308
65 	 60.07 	 49271097
66 	 60.07 	 49023568
67 	 60.07 	 48910542
68 	 60.06 	 48875111
69 	 60.06 	 49161128
70 	 60.05 	 48907185
71 	 60.05 	 48870053
72 	 60.05 	 48381563
73 	 60.04 	 48522321
74 	 60.04 	 47658147
75 	 60.03 	 47542660
76 	 60.03 	 48684174
77 	 60.03 	 48557783
78 	 60.02 	 49226918
79 	 60.02 	 47729892
80 	 60.01 	 47699081
81 	 60.01 	 47839645
82 	 60.01 	 49577010
83 	 60 	 48741435
84 	 60 	 46997666
85 	 59.99 	 49547044
86 	 59.99 	 49018680
87 	 59.99 	 48744368
88 	 59.98 	 43306710
89 	 60.42 	 49380015
90 	 60.42 	 49346872
91 	 60.41 	 49290757
92 	 60.41 	 48989337
93 	 60.41 	 48989153
94 	 60.27 	 49278008
95 	 60.27 	 48986353
96 	 60.26 	 48996644
97 	 60.25 	 49034271
98 	 60.24 	 48976001
99 	 60.23 	 49120943
100 	 60.23 	 49102532
101 	 60.22 	 49206165
102 	 60.21 	 49424158
103 	 60.2 	 49239219
104 	 60.19 	 49388700
105 	 60.19 	 49404506
106 	 60.18 	 49102080
107 	 60.17 	 49218403
108 	 60.16 	 49103714
109 	 60.15 	 49128667
110 	 60.14 	 49122603
111 	 60.13 	 49192048
112 	 60.12 	 49384837
113 	 59.97 	 48701312
114 	 59.96 	 48489646
115 	 59.95 	 48558286
116 	 59.83 	 48868443
117 	 59.88 	 48807592
118 	 59.93 	 48532553
119 	 59.94 	 48821791
120 	 59.93 	 48834986
121 	 59.86 	 48768242
122 	 59.86 	 48850483
123 	 59.92 	 48966340
124 	 59.88 	 48552143
125 	 59.84 	 48782375
126 	 59.84 	 48862398
127 	 59.83 	 48454229
128 	 59.82 	 48585134
129 	 59.94 	 48836299
130 	 59.85 	 48878569
131 	 59.88 	 48534116
132 	 59.8 	 48804308
133 	 59.82 	 48556352
134 	 59.92 	 48894469
135 	 59.91 	 48472554
136 	 59.94 	 48765165
137 	 59.81 	 48541926
138 	 59.9 	 48935703
139 	 59.81 	 48473450
140 	 59.91 	 48916321
141 	 59.8 	 48950570
142 	 59.87 	 48563921
143 	 59.89 	 48714882
144 	 59.87 	 48564512
145 	 59.96 	 48501308
146 	 59.82 	 48802596
147 	 59.78 	 48963989
148 	 59.85 	 48728227
149 	 59.8 	 48902607
150 	 59.86 	 48463289
151 	 59.79 	 48697154
152 	 59.79 	 48762488
153 	 59.84 	 48597117
154 	 59.95 	 48513160
155 	 59.9 	 48561808
156 	 59.89 	 48657991
157 	 59.9 	 48909715
158 	 59.92 	 48629414
159 	 60.42 	 49152180
min 	 max 	 average 
43306710 		 49615295 		 48931055
